route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
91875,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Amsterdam Sloterdijk <-> Schiphol Airport,,3,,,
91876,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Kampen Zuid <-> Zwolle,,3,,,
91877,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Lelystad Centrum <-> Zwolle,,3,,,
91878,IFF:NS,Intercity,Eindhoven Centraal <-> Rotterdam Centraal IC1900,,2,,,
91885,IFF:NS,Metro i.p.v. trein,Metro i.p.v. trein Amsterdam Sloterdijk <-> Amsterdam Zuid,,1,,,
91888,IFF:NS,Metro i.p.v. trein,Metro i.p.v. trein Amsterdam Centraal <-> Amsterdam Zuid,,1,,,
91889,IFF:NS,Snelbus i.p.v. trein,Snelbus i.p.v. trein Amersfoort Centraal <-> Apeldoorn,,3,,,
91890,IFF:NS,Snelbus i.p.v. trein,Snelbus i.p.v. trein Amersfoort Centraal <-> Deventer,,3,,,
91891,IFF:NS,Snelbus i.p.v. trein,Snelbus i.p.v. trein Amersfoort Centraal <-> Zwolle,,3,,,
91892,IFF:NS,Snelbus i.p.v. trein,Snelbus i.p.v. trein Amsterdam Sloterdijk <-> Schiphol Airport,,3,,,
91894,IFF:RRREIS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Amersfoort Centraal <-> Barneveld Centrum,,3,,,
91895,IFF:RRREIS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Amersfoort Centraal <-> Ede-Wageningen,,3,,,
91893,IFF:NSI,Intercity,Brussel-Zuid/Midi <-> Amsterdam Centraal IC9200,,2,,,
91922,GVB,43,Lijn 43,,3,,,
91923,GVB,44,Lijn 44,,3,,,
91924,GVB,47,Lijn 47,,3,,,
91925,GVB,48,Lijn 48,,3,,,
91926,GVB,49,Lijn 49,,3,,,
91927,GVB,50,Lijn 50,,1,187a36,ffffff,
91928,GVB,51,Lijn 51,,1,FF6600,000000,
91929,GVB,52,Lijn 52,,1,00adef,000000,
91930,GVB,53,Lijn 53,,1,d81118,ffffff,
91931,GVB,54,Lijn 54,,1,fff200,000000,
91932,GVB,61,Lijn 61,,3,,,
91933,GVB,62,Lijn 62,,3,,,
91934,GVB,63,Lijn 63,,3,,,
91935,GVB,65,Lijn 65,,3,,,
91936,GVB,66,Lijn 66,,3,,,
91937,GVB,68,Lijn 68,,3,,,
91938,GVB,231,Lijn 231,,3,,,
91939,GVB,232,Lijn 232,,3,,,
91940,GVB,233,Lijn 233,,3,,,
91941,GVB,245,Lijn 245,,3,,,
91942,GVB,246,Lijn 246,,3,,,
91943,GVB,247,Lijn 247,,3,,,
91944,GVB,267,Lijn 267,,3,,,
91945,GVB,N81,Lijn 281,,3,,,
91946,GVB,N82,Lijn 282,,3,,,
91947,GVB,N83,Lijn 283,,3,,,
91948,GVB,N84,Lijn 284,,3,,,
91949,GVB,N85,Lijn 285,,3,,,
91950,GVB,N86,Lijn 286,,3,,,
91951,GVB,N87,Lijn 287,,3,,,
91952,GVB,N88,Lijn 288,,3,,,
91953,GVB,N89,Lijn 289,,3,,,
91954,GVB,N91,Lijn 291,,3,,,
91955,GVB,N93,Lijn 293,,3,,,
91956,GVB,369,Lijn 369,,3,,,
91957,GVB,461,Lijn 461,,3,000000,ffffff,
91958,GVB,463,Lijn 463,,3,c7332c,ffffff,
91959,GVB,464,Lijn 464,,3,8ebd77,000000,
91960,GVB,F6,Lijn 900,,4,,,
91961,GVB,F3,Lijn 901,,4,,,
91962,GVB,F2,Lijn 902,,4,,,
91963,GVB,F7,Lijn 903,,4,,,
91965,GVB,F4,Lijn 906,,4,,,
91966,GVB,F9,Lijn 908,,4,,,
91967,GVB,F20,Lijn 909,,4,,,
91968,GVB,F21,Lijn 910,,4,,,
91969,GVB,F22,Lijn 911,,4,,,
91970,GVB,F1,Lijn 915,,4,,,
91971,QBUZZ,73,Emmen - Ter Apel - Veendam,,3,,,
92042,IFF:ARRIVA,Stopbus i.p.v. trein,Stopbus i.p.v. trein Groningen <-> Roodeschool,,3,,,
92043,IFF:ARRIVA,Snelbus i.p.v. trein,Snelbus i.p.v. trein Groningen <-> Roodeschool,,3,,,
92044,IFF:ARRIVA,Stoptrein,Zwolle <-> Dalfsen ST36400,,2,,,
92045,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Breda <-> Dordrecht,,3,,,
92046,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Breda <-> Roosendaal,,3,,,
92047,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Breda <-> Lage Zwaluwe,,3,,,
92048,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Den Haag Centraal <-> Leiden Centraal,,3,,,
92049,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Den Haag Mariahoeve <-> Leiden Centraal,,3,,,
92050,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Gilze-Rijen <-> Roosendaal,,3,,,
92051,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Gilze-Rijen <-> Lage Zwaluwe,,3,,,
92052,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Leiden Centraal <-> Voorschoten,,3,,,
92053,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Putten <-> Utrecht Centraal,,3,,,
92054,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Rhenen <-> Utrecht Centraal,,3,,,
92055,IFF:NS,Intercity,Den Haag HS <-> Den Haag Mariahoeve,,2,,,
92056,IFF:NS,Metro i.p.v. trein,Metro i.p.v. trein Amsterdam Sloterdijk <-> Amsterdam Zuid,,1,,,
92057,IFF:NS,Metro i.p.v. trein,Metro i.p.v. trein Amsterdam Sloterdijk <-> Amsterdam Zuid,,1,,,
92058,IFF:NS,Metro i.p.v. trein,Metro i.p.v. trein Amsterdam Centraal <-> Amsterdam Zuid,,1,,,
92059,IFF:NS,Metro i.p.v. trein,Metro i.p.v. trein Amsterdam Centraal <-> Amsterdam Zuid,,1,,,
92060,IFF:NS,Metro i.p.v. trein,Metro i.p.v. trein Amsterdam Sloterdijk <-> Amsterdam Zuid,,1,,,
92061,IFF:NS,Metro i.p.v. trein,Metro i.p.v. trein Amsterdam Sloterdijk <-> Amsterdam Zuid,,1,,,
92062,IFF:NS,Metro i.p.v. trein,Metro i.p.v. trein Amsterdam Centraal <-> Amsterdam Zuid,,1,,,
92063,IFF:NS,Metro i.p.v. trein,Metro i.p.v. trein Amsterdam Centraal <-> Amsterdam Zuid,,1,,,
92064,IFF:NS,Snelbus i.p.v. trein,Snelbus i.p.v. trein Breda <-> Noorderkempen,,3,,,
92065,IFF:NS,Snelbus i.p.v. trein,Snelbus i.p.v. trein Breda <-> Roosendaal,,3,,,
92066,IFF:NS,Snelbus i.p.v. trein,Snelbus i.p.v. trein Dordrecht <-> Eindhoven Centraal,,3,,,
92067,IFF:NS,Snelbus i.p.v. trein,Snelbus i.p.v. trein Dordrecht <-> Gilze-Rijen,,3,,,
92068,IFF:NS,Snelbus i.p.v. trein,Snelbus i.p.v. trein Dordrecht <-> Tilburg,,3,,,
92069,IFF:NS,Snelbus i.p.v. trein,Snelbus i.p.v. trein Den Haag HS <-> Leiden Centraal,,3,,,
92070,IFF:NS,Snelbus i.p.v. trein,Snelbus i.p.v. trein Den Haag Centraal <-> Leiden Centraal,,3,,,
92071,IFF:NS,Snelbus i.p.v. trein,Snelbus i.p.v. trein Gilze-Rijen <-> Lage Zwaluwe,,3,,,
92072,IFF:NS,Snelbus i.p.v. trein,Snelbus i.p.v. trein Leiden Centraal <-> Voorschoten,,3,,,
92073,IFF:NS,Sprinter,Den Haag HS <-> Den Haag Centraal,,2,,,
92074,DELIJN,20a,Hasselt - Bilzen - Maastricht,,3,8899aa,000000,
92075,DELIJN,206,Beverst - Eigenbilzen - Hees - Maastricht,,3,ffffff,c5aa77,
92076,DELIJN,206,Beverst - Eigenbilzen - Hees - Maastricht,,3,ffffff,c5aa77,
92077,DELIJN,45,Hasselt - Diepenbeek - Genk - Maastricht,,3,005555,ffffff,
92078,DELIJN,62,Maastricht - Riemst - Tongeren,,3,bb0022,ffffff,
92079,DELIJN,63,Maaseik - Maasmechelen - Lanaken - Maastricht,,3,ffcc11,000000,
92080,DELIJN,433,Sint-Niklaas - Kemzeke Paal - Hulst,,3,ffffff,c5aa77,
92081,DELIJN,42,Brugge - Dudzele - Westkapelle - Sluis - Breskens,,3,77ccaa,000000,
92082,DELIJN,430,Hoogstraten - Turnhout - Reusel,,3,005555,ffffff,
92083,DELIJN,450,Tilburg - Poppel - Turnhout,,3,0044bb,ffffff,
92084,DELIJN,456,Arendonk - Poppel via Eel Kerk,,3,991199,ffffff,
92085,DELIJN,457,Turnhout - Weelde - Baarle - Hoogstraten,,3,771133,ffffff,
92086,DELIJN,458,Poppel - Weelde - Merksplas - Hoogstraten,,3,c5aa77,000000,
92087,DELIJN,460,Turnhout - Baarle,,3,bbdd00,000000,
92088,DELIJN,461,Turnhout - Zondereigen - Baarle,,3,ffffff,c5aa77,
